customer_id,region,city_tier,segment,signup_month,age_group,member_level,acquisition_source
C004690,华中,三线及以下,成长型,2026-01,25-34,银卡,直播引流
C004691,华北,二线,新客,2026-04,55+,银卡,内容种草
C004692,华中,三线及以下,成长型,2025-08,55+,银卡,线下活动
C004693,华东,新一线,成长型,2025-12,18-24,普通,内容种草
C004694,华南,三线及以下,新客,2025-09,45-54,普通,直播引流
C004695,华中,二线,高价值,2025-09,35-44,普通,内容种草
C004696,东北,二线,价格敏感,2026-05,55+,普通,线下活动
C004697,西南,二线,沉睡,2025-11,18-24,普通,线下活动
C004698,华北,新一线,新客,2026-06,25-34,普通,直播引流
C004699,华南,二线,新客,2025-12,45-54,金卡,线下活动
C004700,西南,二线,价格敏感,2026-02,18-24,银卡,直播引流
C004701,华南,二线,成长型,2026-03,45-54,普通,线下活动
C004702,华东,新一线,沉睡,2025-11,35-44,银卡,直播引流
C004703,华北,新一线,成长型,2026-01,55+,银卡,自然搜索
C004704,华中,新一线,高价值,2026-01,18-24,银卡,自然搜索
C004705,华东,一线,成长型,2026-07,35-44,普通,直播引流
C004706,华南,三线及以下,价格敏感,2026-06,35-44,普通,线下活动
C004707,华南,一线,高价值,2026-06,55+,银卡,自然搜索
C004708,华东,一线,价格敏感,2026-06,45-54,黑金,内容种草
C004709,华中,二线,新客,2025-08,45-54,黑金,线下活动
C004710,华北,三线及以下,价格敏感,2026-07,35-44,普通,内容种草
C004711,华中,一线,沉睡,2025-12,45-54,银卡,老客推荐
C004712,东北,三线及以下,价格敏感,2025-09,45-54,银卡,直播引流
C004713,华北,二线,价格敏感,2026-03,55+,银卡,老客推荐
C004714,华南,二线,沉睡,2025-10,35-44,普通,内容种草
C004715,华中,二线,价格敏感,2026-02,18-24,普通,自然搜索
C004716,东北,二线,新客,2026-01,35-44,银卡,老客推荐
C004717,华东,二线,价格敏感,2025-08,55+,普通,内容种草
C004718,东北,一线,沉睡,2025-08,35-44,普通,内容种草
C004719,华东,新一线,沉睡,2025-10,18-24,银卡,自然搜索
C004720,华中,二线,沉睡,2026-05,45-54,普通,内容种草
C004721,华南,一线,价格敏感,2026-05,25-34,普通,内容种草
C004722,华东,三线及以下,成长型,2025-12,35-44,银卡,内容种草
C004723,西南,二线,沉睡,2026-06,55+,银卡,老客推荐
C004724,华东,二线,价格敏感,2026-04,55+,普通,内容种草
C004725,华南,新一线,沉睡,2026-02,55+,普通,内容种草
C004726,西南,一线,高价值,2026-04,45-54,黑金,直播引流
C004727,西南,新一线,价格敏感,2025-11,45-54,普通,直播引流
C004728,华北,一线,成长型,2026-03,45-54,黑金,老客推荐
C004729,华南,一线,新客,2026-05,35-44,银卡,老客推荐
C004730,华南,三线及以下,价格敏感,2026-01,25-34,银卡,线下活动
C004731,东北,三线及以下,高价值,2025-09,45-54,银卡,内容种草
C004732,华南,三线及以下,高价值,2025-10,25-34,普通,自然搜索
C004733,华南,三线及以下,新客,2025-09,25-34,普通,内容种草
C004734,华北,一线,价格敏感,2026-06,45-54,金卡,老客推荐
C004735,华东,一线,沉睡,2026-07,35-44,黑金,线下活动
C004736,东北,一线,价格敏感,2026-05,35-44,银卡,内容种草
C004737,华东,二线,高价值,2025-08,35-44,银卡,线下活动
C004738,华东,二线,成长型,2025-10,55+,普通,自然搜索
C004739,华东,新一线,价格敏感,2025-09,35-44,金卡,直播引流
C004740,华南,三线及以下,价格敏感,2026-04,35-44,银卡,直播引流
C004741,华南,二线,沉睡,2026-01,18-24,银卡,内容种草
C004742,西南,一线,成长型,2025-11,25-34,金卡,内容种草
C004743,华南,二线,成长型,2026-04,18-24,黑金,直播引流
C004744,华北,二线,成长型,2025-12,45-54,普通,自然搜索
C004745,华东,新一线,价格敏感,2026-03,18-24,银卡,直播引流
C004746,东北,三线及以下,价格敏感,2026-06,55+,金卡,内容种草
C004747,华中,三线及以下,沉睡,2025-10,45-54,普通,线下活动
C004748,华北,二线,沉睡,2026-07,45-54,银卡,自然搜索
C004749,华中,新一线,成长型,2026-06,25-34,黑金,线下活动
C004750,华中,三线及以下,高价值,2025-12,25-34,银卡,自然搜索
C004751,华南,三线及以下,高价值,2026-06,18-24,金卡,线下活动
C004752,东北,二线,新客,2025-12,18-24,金卡,线下活动
C004753,华东,一线,高价值,2025-10,35-44,银卡,老客推荐
C004754,华东,三线及以下,价格敏感,2025-09,25-34,金卡,老客推荐
C004755,西南,二线,沉睡,2025-12,35-44,普通,自然搜索
C004756,华北,新一线,成长型,2026-02,55+,银卡,线下活动
C004757,华东,二线,成长型,2025-11,45-54,普通,自然搜索
C004758,东北,二线,成长型,2026-07,18-24,普通,线下活动
C004759,华北,二线,价格敏感,2025-09,55+,银卡,老客推荐
C004760,华北,二线,成长型,2026-05,18-24,金卡,自然搜索
C004761,华南,二线,成长型,2025-08,25-34,金卡,线下活动
C004762,华中,三线及以下,成长型,2026-06,25-34,普通,直播引流
C004763,华中,二线,新客,2026-04,45-54,普通,线下活动
C004764,华中,二线,高价值,2026-01,18-24,普通,直播引流
C004765,华北,一线,沉睡,2025-10,45-54,金卡,直播引流
C004766,华南,新一线,沉睡,2026-01,25-34,普通,老客推荐
C004767,华南,三线及以下,沉睡,2026-06,55+,普通,自然搜索
C004768,华东,三线及以下,成长型,2026-03,35-44,银卡,自然搜索
C004769,华中,三线及以下,高价值,2025-10,55+,普通,自然搜索
C004770,华中,二线,价格敏感,2025-09,35-44,银卡,老客推荐
C004771,华中,新一线,价格敏感,2025-09,35-44,银卡,内容种草
C004772,华中,二线,成长型,2026-01,35-44,银卡,自然搜索
C004773,东北,新一线,价格敏感,2026-06,35-44,银卡,老客推荐
C004774,华东,二线,高价值,2025-09,55+,普通,线下活动
C004775,华北,新一线,沉睡,2026-07,18-24,金卡,直播引流
C004776,华北,二线,成长型,2025-10,25-34,普通,老客推荐
C004777,华南,三线及以下,成长型,2025-11,18-24,普通,线下活动
C004778,华南,三线及以下,价格敏感,2025-08,25-34,金卡,老客推荐
C004779,华北,二线,成长型,2026-01,55+,普通,直播引流
C004780,华北,新一线,沉睡,2026-07,35-44,黑金,内容种草
C004781,华南,一线,新客,2026-01,45-54,金卡,内容种草
C004782,华中,二线,沉睡,2025-08,45-54,金卡,自然搜索
C004783,华北,二线,成长型,2026-01,18-24,银卡,直播引流
C004784,华南,一线,成长型,2026-02,55+,普通,直播引流
C004785,西南,三线及以下,新客,2025-11,35-44,金卡,线下活动
C004786,华北,新一线,成长型,2026-05,45-54,金卡,直播引流
C004787,华东,二线,成长型,2026-02,25-34,金卡,内容种草
C004788,东北,新一线,成长型,2026-06,55+,普通,直播引流
C004789,华南,二线,新客,2026-01,55+,普通,线下活动
C004790,华东,二线,价格敏感,2025-11,55+,银卡,直播引流
C004791,西南,一线,价格敏感,2026-03,45-54,普通,老客推荐
C004792,华东,新一线,新客,2026-05,45-54,金卡,自然搜索
C004793,华东,新一线,沉睡,2026-03,35-44,银卡,内容种草
C004794,华东,一线,成长型,2026-03,25-34,普通,直播引流
C004795,华北,三线及以下,新客,2025-12,35-44,金卡,自然搜索
C004796,华东,一线,高价值,2025-10,35-44,银卡,自然搜索
C004797,西南,新一线,价格敏感,2025-09,55+,普通,内容种草
C004798,华中,三线及以下,价格敏感,2026-03,18-24,银卡,线下活动
C004799,华北,一线,成长型,2025-09,25-34,银卡,直播引流
C004800,华中,新一线,新客,2025-08,35-44,银卡,线下活动
C004801,华中,三线及以下,成长型,2026-02,25-34,金卡,内容种草
C004802,华南,三线及以下,成长型,2025-10,25-34,普通,老客推荐
C004803,西南,二线,新客,2025-08,55+,普通,老客推荐
C004804,华中,一线,价格敏感,2025-11,25-34,金卡,自然搜索
C004805,西南,二线,价格敏感,2025-10,55+,银卡,自然搜索
C004806,华南,三线及以下,成长型,2025-08,25-34,银卡,自然搜索
C004807,华北,一线,成长型,2026-03,55+,银卡,线下活动
C004808,华南,一线,沉睡,2026-05,45-54,普通,直播引流
C004809,华北,三线及以下,价格敏感,2026-06,25-34,黑金,内容种草
C004810,华东,三线及以下,价格敏感,2025-11,55+,普通,老客推荐
C004811,华北,三线及以下,高价值,2026-04,25-34,普通,直播引流
C004812,华北,二线,价格敏感,2026-02,55+,银卡,直播引流
C004813,华东,三线及以下,成长型,2026-02,18-24,普通,自然搜索
C004814,西南,新一线,价格敏感,2025-11,18-24,普通,老客推荐
C004815,华北,二线,价格敏感,2026-02,35-44,普通,自然搜索
C004816,华中,新一线,高价值,2026-05,45-54,普通,老客推荐
C004817,华北,三线及以下,成长型,2025-09,35-44,黑金,直播引流
C004818,华东,新一线,新客,2026-06,35-44,普通,自然搜索
C004819,华东,新一线,价格敏感,2026-07,45-54,金卡,内容种草
C004820,华东,新一线,高价值,2026-03,45-54,普通,直播引流
C004821,华北,新一线,沉睡,2025-09,18-24,普通,直播引流
C004822,华中,二线,新客,2026-07,55+,普通,内容种草
C004823,东北,三线及以下,新客,2025-09,25-34,银卡,线下活动
C004824,华东,一线,成长型,2025-08,18-24,黑金,老客推荐
C004825,华南,二线,成长型,2025-12,55+,金卡,内容种草
C004826,华南,二线,成长型,2026-05,55+,银卡,内容种草
C004827,西南,一线,新客,2025-09,45-54,银卡,内容种草
C004828,华东,二线,高价值,2026-03,25-34,银卡,直播引流
C004829,华北,三线及以下,沉睡,2025-10,45-54,银卡,自然搜索
C004830,华南,新一线,价格敏感,2025-10,45-54,普通,线下活动
C004831,华南,二线,价格敏感,2025-09,35-44,普通,内容种草
C004832,华南,新一线,价格敏感,2026-04,35-44,普通,线下活动
C004833,华东,三线及以下,价格敏感,2026-02,55+,银卡,直播引流
C004834,东北,三线及以下,价格敏感,2025-12,55+,普通,老客推荐
C004835,华南,一线,成长型,2026-01,55+,普通,老客推荐
C004836,华东,新一线,价格敏感,2025-08,25-34,银卡,内容种草
C004837,华北,三线及以下,高价值,2026-07,35-44,普通,直播引流
C004838,华北,三线及以下,价格敏感,2026-02,55+,黑金,自然搜索
C004839,华东,二线,新客,2025-09,25-34,银卡,自然搜索
C004840,华东,二线,成长型,2026-03,18-24,普通,内容种草
C004841,华南,新一线,沉睡,2025-08,18-24,黑金,内容种草
C004842,华中,三线及以下,沉睡,2025-09,18-24,普通,线下活动
C004843,华中,二线,高价值,2025-08,18-24,普通,自然搜索
C004844,华南,一线,沉睡,2025-10,45-54,银卡,自然搜索
C004845,华东,二线,高价值,2025-11,18-24,普通,老客推荐
C004846,华中,三线及以下,高价值,2026-01,35-44,普通,自然搜索
C004847,华南,三线及以下,成长型,2025-12,18-24,普通,老客推荐
C004848,华中,新一线,成长型,2025-12,55+,银卡,直播引流
C004849,东北,三线及以下,价格敏感,2025-10,18-24,金卡,自然搜索
C004850,华北,新一线,价格敏感,2025-12,18-24,银卡,直播引流
C004851,华北,三线及以下,成长型,2025-10,45-54,黑金,内容种草
C004852,华东,三线及以下,成长型,2026-04,45-54,金卡,老客推荐
C004853,华东,三线及以下,新客,2025-08,45-54,金卡,老客推荐
C004854,华北,新一线,价格敏感,2026-05,55+,普通,直播引流
C004855,东北,一线,沉睡,2026-02,18-24,普通,老客推荐
C004856,西南,二线,成长型,2026-05,18-24,银卡,直播引流
C004857,华中,三线及以下,价格敏感,2025-11,45-54,银卡,自然搜索
C004858,西南,新一线,沉睡,2026-04,25-34,普通,线下活动
C004859,华北,二线,成长型,2026-06,35-44,银卡,线下活动
C004860,华中,一线,新客,2026-07,55+,普通,自然搜索
C004861,华中,二线,新客,2025-12,18-24,普通,内容种草
C004862,华东,新一线,沉睡,2026-06,25-34,银卡,自然搜索
C004863,西南,二线,价格敏感,2026-03,18-24,银卡,内容种草
C004864,华东,新一线,沉睡,2026-03,25-34,普通,内容种草
C004865,华东,新一线,高价值,2026-06,18-24,普通,直播引流
C004866,华中,三线及以下,成长型,2026-07,45-54,普通,直播引流
C004867,华东,三线及以下,高价值,2025-09,35-44,银卡,老客推荐
C004868,东北,三线及以下,高价值,2026-05,55+,银卡,内容种草
C004869,华北,三线及以下,沉睡,2026-02,18-24,普通,直播引流
C004870,华北,二线,价格敏感,2025-09,55+,金卡,内容种草
C004871,华南,三线及以下,价格敏感,2025-11,45-54,银卡,内容种草
C004872,华北,二线,沉睡,2026-06,45-54,银卡,自然搜索
C004873,东北,三线及以下,价格敏感,2026-05,18-24,普通,内容种草
C004874,华北,二线,价格敏感,2025-10,35-44,普通,老客推荐
C004875,华北,二线,成长型,2025-08,55+,黑金,内容种草
C004876,华北,二线,新客,2025-08,45-54,黑金,线下活动
C004877,华中,二线,高价值,2026-05,35-44,普通,直播引流
C004878,华北,二线,沉睡,2026-02,18-24,银卡,自然搜索
C004879,华南,新一线,成长型,2026-05,35-44,普通,老客推荐
C004880,华北,二线,新客,2026-06,25-34,银卡,线下活动
C004881,华东,三线及以下,成长型,2025-12,18-24,普通,老客推荐
C004882,华南,新一线,成长型,2026-07,18-24,银卡,内容种草
C004883,华中,二线,价格敏感,2026-02,55+,普通,线下活动
C004884,华北,二线,高价值,2025-09,25-34,普通,线下活动
C004885,华南,新一线,价格敏感,2026-02,55+,普通,直播引流
C004886,华东,一线,新客,2026-06,18-24,银卡,直播引流
C004887,华南,三线及以下,成长型,2025-08,35-44,普通,老客推荐
C004888,华东,新一线,成长型,2026-07,25-34,金卡,线下活动
C004889,西南,一线,新客,2025-12,55+,银卡,老客推荐
C004890,华中,二线,新客,2025-09,25-34,普通,自然搜索
C004891,华东,二线,价格敏感,2026-02,55+,普通,线下活动
C004892,华北,一线,价格敏感,2026-07,55+,银卡,内容种草
C004893,东北,一线,沉睡,2026-06,55+,普通,线下活动
C004894,华中,一线,新客,2026-04,55+,普通,直播引流
C004895,华东,一线,价格敏感,2026-02,35-44,普通,自然搜索
C004896,西南,新一线,新客,2026-05,35-44,普通,线下活动
C004897,华东,二线,成长型,2026-02,35-44,银卡,内容种草
C004898,东北,一线,新客,2025-10,55+,普通,老客推荐
C004899,西南,新一线,成长型,2025-11,35-44,金卡,老客推荐
C004900,华东,二线,价格敏感,2026-07,35-44,金卡,自然搜索
C004901,西南,三线及以下,价格敏感,2025-09,55+,银卡,老客推荐
C004902,东北,三线及以下,沉睡,2026-03,35-44,银卡,直播引流
C004903,西南,三线及以下,价格敏感,2025-10,55+,银卡,直播引流
C004904,华南,二线,沉睡,2025-12,45-54,银卡,自然搜索
C004905,华中,新一线,价格敏感,2026-06,18-24,普通,直播引流
C004906,西南,一线,新客,2026-06,25-34,银卡,自然搜索
C004907,华中,一线,新客,2026-07,35-44,普通,直播引流
C004908,华南,二线,沉睡,2026-05,35-44,普通,内容种草
C004909,华东,二线,高价值,2026-04,35-44,银卡,线下活动
C004910,华南,二线,价格敏感,2026-07,45-54,普通,老客推荐
C004911,华北,新一线,高价值,2025-08,25-34,金卡,内容种草
C004912,华中,三线及以下,价格敏感,2026-02,25-34,银卡,老客推荐
C004913,华东,二线,价格敏感,2025-10,55+,金卡,线下活动
C004914,华北,三线及以下,成长型,2025-12,35-44,金卡,自然搜索
C004915,东北,三线及以下,沉睡,2026-02,35-44,普通,自然搜索
C004916,华北,一线,价格敏感,2026-02,25-34,银卡,内容种草
C004917,东北,二线,成长型,2026-05,55+,普通,线下活动
C004918,华中,新一线,高价值,2025-08,35-44,黑金,线下活动
C004919,华北,三线及以下,成长型,2026-07,45-54,金卡,老客推荐
